year,settlement,month_start,month_end,credit_item,loan_count,amount_rubles,loan_details
1915,Ladvinskoye,10,12,FarmTools,2,65,
1915,Ladvinskoye,10,12,Livestock,36,1885,
1915,Ladvinskoye,10,12,CraftMaterials,1,100,
1915,Ladvinskoye,10,12,LaborFuel,2,40,
1915,Ladvinskoye,10,12,AnimalFeed,3,330,
1915,Ladvinskoye,10,12,PersonalExpenses,21,396,1 ссуда в 100 руб. на обучение детей
1915,Tipinitskoye,7,9,Housing,11,345,на постройку новых домов и на ремонт старых
1915,Tipinitskoye,7,9,Livestock,8,182,на покупку лошадей и коров
1915,Tipinitskoye,7,9,Seeds,43,642,на покупку семян ржи
1915,Tipinitskoye,7,9,LaborFuel,8,150,на наем рабочих
1915,Tipinitskoye,7,9,GoodsForSale,17,1100,"на покупку скота для продажи мяса, на покупку масла, яиц"
1915,Tipinitskoye,7,9,PersonalExpenses,44,912,"на воспитание детей - 1; на свадьбу - 1; на одежду - 6; на личные расходы - 2, на хлеб - 34"
1915,Tipinitskoye,10,12,Housing,7,207,на покупку новых и на ремонт старых
1915,Tipinitskoye,10,12,Livestock,10,414,покупка коров и лошадей
1915,Tipinitskoye,10,12,Seeds,2,30,покупка овса для посева
1915,Tipinitskoye,10,12,GoodsForSale,28,1830,"на покупку скота для мяса; рыбы, масла, яиц"
1915,Tipinitskoye,10,12,AnimalFeed,7,117,на покупку сена
1915,Tipinitskoye,10,12,PersonalExpenses,33,580,продовольствие -10 с.; личные расходы - 8 с.; обувь и одежду - 15 с.
1915,Tipinitskoye,4,6,FarmBuildings,2,45,на постройку амбара и ремонт жилья
1915,Tipinitskoye,4,6,Livestock,2,60,на покупку лошади и коровы
1915,Tipinitskoye,4,6,Seeds,50,800,на покупку овса
1915,Tipinitskoye,4,6,GoodsForSale,4,380,"на покупку скота, масла, яиц и крупы для продажи"
1915,Tipinitskoye,4,6,AnimalFeed,32,716,на покупку сена и овса
1915,Tipinitskoye,4,6,PersonalExpenses,59,1027,53 на покупку хлеба; 1 на воспитание детей; 2 на свадьбу; 1 на похороны; 2 на одежду
1916,Gimoretskoye,10,12,FarmBuildings,12,492,на постройку и ремонт конюшен и сараев
1916,Gimoretskoye,10,12,Housing,18,940,на ремонт и постройку дома и печей
1916,Gimoretskoye,10,12,LandImprovement,2,105,на обработку земли
1916,Gimoretskoye,10,12,FarmTools,11,450,"на покупку телег, саней и проч."
1916,Gimoretskoye,10,12,Livestock,23,2020,на покупку лошадей и коров
1916,Gimoretskoye,10,12,CraftMaterials,3,180,наем рабочих
1916,Gimoretskoye,10,12,AnimalFeed,1,40,на покупку корма
1916,Gimoretskoye,10,12,PersonalExpenses,18,780,на обувь
1916,Gimoretskoye,4,6,FarmBuildings,1,25,постойка мастерской 
1916,Gimoretskoye,4,6,Housing,1,50,пилка теса
1916,Gimoretskoye,4,6,LandImprovement,3,95,улучшение земледелия и садоводства
1916,Gimoretskoye,4,6,FarmTools,3,60,покупка телег и колес
1916,Gimoretskoye,4,6,CraftTools,3,60,покупка инструментов и лодки
1916,Gimoretskoye,4,6,Livestock,5,335,покупка лошадей и коров
1916,Gimoretskoye,4,6,Seeds,1,30,покупка семян
1916,Gimoretskoye,4,6,CraftMaterials,3,75,на стекло и рыболовных сетей
1916,Gimoretskoye,4,6,LaborFuel,3,145,наем рабочих и лошадей
1916,Gimoretskoye,4,6,Migration,3,60,на отъезд в бурлаки
1916,Gimoretskoye,4,6,PersonalExpenses,5,420,на покупку хлеба
1916,Gimoretskoye,7,9,LandPurchase,1,55,покупка земли
1916,Gimoretskoye,7,9,FarmBuildings,2,150,ремонт мельниц
1916,Gimoretskoye,7,9,Housing,6,316,"ремонт домов, печей и дворов"
1916,Gimoretskoye,7,9,LandImprovement,4,435,на улучшение хозяйства и обработку земли
1916,Gimoretskoye,7,9,FarmTools,1,50,на покупку соломорезки
1916,Gimoretskoye,7,9,Livestock,5,344,на покупку лошадей и коров
1916,Gimoretskoye,7,9,Seeds,1,25,на покупку семян для посева
1916,Gimoretskoye,7,9,CraftMaterials,3,148,на покупку рыболовных сетей
1916,Gimoretskoye,7,9,LaborFuel,4,110,на наем рабочих
1916,Gimoretskoye,7,9,Migration,2,65,на отъезд в бурлаки
1916,Gimoretskoye,7,9,PersonalExpenses,4,190,на покупку хлеба
1916,Gimoretskoye,1,3,LandPurchase,1,35,у своих односельчан
1916,Gimoretskoye,1,3,FarmBuildings,24,869,"постройка и ремонт сараев, юань, амбаров и гумен"
1916,Gimoretskoye,1,3,Housing,35,1462,на постройку и ремонт домов
1916,Gimoretskoye,1,3,FarmTools,12,345,"покупка саней, телег и сбруи"
1916,Gimoretskoye,1,3,CraftTools,3,85,устройство пильного станка и покупка гранитных инструментов
1916,Gimoretskoye,1,3,Livestock,16,1175,покупка лошадей и коров
1916,Gimoretskoye,1,3,CraftMaterials,10,395,покупка рыболовных сетей и стекла
1916,Gimoretskoye,1,3,LaborFuel,3,70,наем рабочих и лошадей
1916,Gimoretskoye,1,3,AnimalFeed,14,462,на покупку сена и соломы
1916,Gimoretskoye,1,3,Migration,1,15,на отъезд в бурлаки
1916,Gimoretskoye,1,3,PersonalExpenses,10,410,"на хлеб, свадьбы, обувь и воспитание детей"
1916,Ivinskoye,4,6,FarmBuildings,1,25,
1916,Ivinskoye,4,6,LandImprovement,2,400,
1916,Ivinskoye,4,6,Livestock,3,250,
1916,Ivinskoye,4,6,Rent,1,50,
1916,Ivinskoye,4,6,Migration,1,35,
1916,Ivinskoye,4,6,PersonalExpenses,1,30,
1916,Ivinskoye,10,12,FarmBuildings,1,25,
1916,Ivinskoye,10,12,LandImprovement,6,735,
1916,Ivinskoye,10,12,Livestock,8,570,покупка лошадей
1916,Ivinskoye,10,12,PersonalExpenses,3,105,
1916,Ivinskoye,7,8,Housing,5,285,
1916,Ivinskoye,7,8,LandImprovement,4,700,
1916,Ivinskoye,7,8,Livestock,4,405,
1916,Ivinskoye,7,8,CraftMaterials,1,30,
1916,Ivinskoye,7,8,LaborFuel,1,20,
1916,Ivinskoye,7,8,Migration,6,350,
1916,Ivinskoye,7,8,PersonalExpenses,2,130,
1916,Ivinskoye,1,3,FarmBuildings,2,25,
1916,Ivinskoye,1,3,Housing,1,50,
1916,Ivinskoye,1,3,LandImprovement,7,460,
1916,Ivinskoye,1,3,Livestock,2,220,
1916,Ivinskoye,1,3,CraftMaterials,1,25,
1916,Ivinskoye,1,3,AnimalFeed,5,240,
1916,Ivinskoye,1,3,Migration,1,30,
1916,Ivinskoye,1,3,PersonalExpenses,9,246,на покупку муки на хлеб
1916,Kuzaranda,3,3,FarmBuildings,1,50,на постройку дома
1916,Kuzaranda,3,3,CraftTools,1,100,на покупку коровы
1916,Kuzaranda,3,3,Seeds,1,10,
1916,Kuzaranda,3,3,AnimalFeed,11,194,все на покупку сена
1916,Kuzaranda,3,3,Migration,1,5,на дорогу в солдаты
1916,Kuzaranda,3,3,PersonalExpenses,15,264,1 на 30 руб. - на воспитание детей; 1 с. на 10 руб. - на обувь; 13 с. на 224 р. - на хлеб.
1916,Kuzaranda,6,6,Housing,1,20,на работу печи
1916,Kuzaranda,6,6,FarmTools,4,37,на покупку косы
1916,Kuzaranda,6,6,Livestock,1,50,на покупку лошади
1916,Kuzaranda,6,6,LaborFuel,15,352,4 с. на 45 руб. - на пашню; 1 с. на 100 руб. - на наем пильщиков; 10 с. на 207 руб. - на сенокосы
1916,Kuzaranda,6,6,DebtRepayment,1,14,все в уплату долга
1916,Kuzaranda,6,6,PersonalExpenses,6,130,все на хлеб
1916,Kuzaranda,5,5,FarmBuildings,4,175,2 с. на 50 руб. - на постройку сараев; 2 с. на 125 руб. - на постройку хлевов
1916,Kuzaranda,5,5,Housing,2,65,на постройку домов
1916,Kuzaranda,5,5,Livestock,1,35,на покупку лошади
1916,Kuzaranda,5,5,Seeds,14,265,все на покупку семян
1916,Kuzaranda,5,5,CraftMaterials,3,225,все на покупку кожи
1916,Kuzaranda,5,5,LaborFuel,2,40,1 с. на 10 руб. на пашню; 1 с. на 30 руб. на наем пильщиков
1916,Kuzaranda,5,5,Migration,2,10,на дорогу на заработки
1916,Kuzaranda,5,5,DebtRepayment,3,65,на уплату частных долгов
1916,Kuzaranda,5,5,PersonalExpenses,8,156,1 с. на 30 руб. - на лодку; 2 с. на 34 руб. - на обувь; 1 с. на 20 руб. - на отправку сына в солдаты; 4 с. на 42 руб. - на муку
1916,Kuzaranda,10,10,FarmBuildings,4,190,2 с. на 105 руб. - на постройку хлева; 1 с. на 50 руб. - на постройку сарая; 1 с. на 35 руб. - на построцку кузницы
1916,Kuzaranda,10,10,Housing,1,5,постройка дома
1916,Kuzaranda,10,10,Livestock,2,120,1 с. на 100 руб. - на коров.; 1 с. на 20 руб. - покупка лошад.
1916,Kuzaranda,10,10,CraftMaterials,2,40,на покупку кожи
1916,Kuzaranda,10,10,GoodsForSale,1,1500,на покупку муки
1916,Kuzaranda,10,10,AnimalFeed,1,16,на покупку корма
1916,Kuzaranda,10,10,Migration,1,25,на дорогу
1916,Kuzaranda,10,10,DebtRepayment,1,10,на уплату долга
1916,Kuzaranda,10,10,PersonalExpenses,13,215,10 с. на 173 р. на обувь; 3 с. на 42 р. - на хлеб.
1916,Kuzaranda,1,1,FarmBuildings,1,10,на ремонт ригачи
1916,Kuzaranda,1,1,Livestock,7,185,все на покупку коровы
1916,Kuzaranda,1,1,AnimalFeed,5,48,все на покупку сена
1916,Kuzaranda,1,1,PersonalExpenses,3,34,1 с. на 3 руб. - на дрова; 2 с. на 31 руб - на свадьбу
1916,Kuzaranda,4,4,FarmBuildings,1,30,на постройку сарая
1916,Kuzaranda,4,4,LandImprovement,1,70,на разработку пожни
1916,Kuzaranda,4,4,Seeds,10,155,все на покупку семян
1916,Kuzaranda,4,4,CraftMaterials,1,15,на невод
1916,Kuzaranda,4,4,LaborFuel,4,60,все на пашню
1916,Kuzaranda,4,4,GoodsForSale,1,300, на кожу
1916,Kuzaranda,4,4,AnimalFeed,1,35,на сено
1916,Kuzaranda,4,4,DebtRepayment,2,35,в уплату долга
1916,Kuzaranda,4,4,PersonalExpenses,5,150,1 с. на 40 руб. - на воспитание детей; 4 с. на 100 руб. - на муку
1916,Kuzaranda,7,7,FarmBuildings,1,25,на постройку сарая
1916,Kuzaranda,7,7,Housing,1,20,на постройку дома
1916,Kuzaranda,7,7,LandImprovement,1,10,на разработку полосы
1916,Kuzaranda,7,7,Seeds,13,303,все на семяна
1916,Kuzaranda,7,7,CraftMaterials,1,20,на кожу
1916,Kuzaranda,7,7,LaborFuel,25,615,14 с. на 330 руб. - на сенокос; 9 с. на 260 руб. - на жнитву; 2 с. на 25 руб. - на пашню
1916,Kuzaranda,7,7,PersonalExpenses,10,461,8 с. на 426 руб. - на муку; 1 с. на 5 руб. - на обувь; 1 с. на 30 руб. - на воспитание детей
1916,Kuzaranda,11,11,Livestock,1,30,на покупку лошади
1916,Kuzaranda,11,11,AnimalFeed,5,77,все на покупку сена
1916,Kuzaranda,11,11,DebtRepayment,2,45,
1916,Kuzaranda,2,2,FarmBuildings,4,213,все на постройку сарая
1916,Kuzaranda,2,2,Housing,6,300,все - на постройку домов
1916,Kuzaranda,2,2,Livestock,19,802,3 с. на 200 руб. - на покупку лошади; 16 с. на 602 р. - на покупку коров
1916,Kuzaranda,2,2,Seeds,1,25,
1916,Kuzaranda,2,2,CraftMaterials,7,90,все на покупку кожи
1916,Kuzaranda,2,2,GoodsForSale,1,200,на покупку рыбы
1916,Kuzaranda,2,2,AnimalFeed,31,459,все на покупку сена
1916,Kuzaranda,2,2,PersonalExpenses,46,622,4 с. на 26 руб. - на дрова; 42 с. по 596 руб. - выд. На хлеб
1916,Kuzaranda,12,12,AnimalFeed,9,242,6 с. - на 147 руб. - на сено; 3 с. на 95 руб. - на овес
1916,Kuzaranda,12,12,Migration,1,20,на дорогу в Кемь
1916,Kuzaranda,12,12,DebtRepayment,1,11,
1916,Kuzaranda,12,12,PersonalExpenses,4,75,1 с. на 15 р. - на свадьбу; 1 с. на 10 р. - на страхование дома; 1 с. на 40 руб. - на обувь; 1 с. на 10 руб. - на хлеб.
1916,Kuzaranda,8,8,FarmBuildings,1,20,на постройку сарая
1916,Kuzaranda,8,8,Seeds,4,76,на семяна
1916,Kuzaranda,8,8,LaborFuel,16,362,2 с. на 60 руб. - на пашню; 13 на 292 р. - на жнитву; 1 с. на 10 руб. - на сенокос
1916,Kuzaranda,8,8,Migration,2,16,
1916,Kuzaranda,8,8,PersonalExpenses,6,136,1 с. на 10 руб. - на обувь; 5 с. на 126 руб. - на хлеб
1916,Kuzaranda,9,9,FarmBuildings,3,110,1 с. на 40 р. - постройка риги; 1 с. на 20 р. - постройка сарая; 1 с. на 50 р. - постройка хлева
1916,Kuzaranda,9,9,Housing,2,65,на постройку домов
1916,Kuzaranda,9,9,CraftMaterials,1,10,на покупку кожи
1916,Kuzaranda,9,9,LaborFuel,8,149,на уборку хлеба
1916,Kuzaranda,9,9,GoodsForSale,2,300,на покупку товара для продажи
1916,Kuzaranda,9,9,DebtRepayment,2,35,уплата частных долгов
1916,Kuzaranda,9,9,PersonalExpenses,10,180,8 с. по 150 р. - на обувь; 1 с. на 20 руб. - воспитание детей; 1 с. на 10 руб. - на хлеб
1916,Ladvinskoye,7,9,LandImprovement,1,40,
1916,Ladvinskoye,7,9,CraftTools,1,50,
1916,Ladvinskoye,7,9,Livestock,6,385,
1916,Ladvinskoye,7,9,LaborFuel,3,50,
1916,Ladvinskoye,7,9,GoodsForSale,1,200,
1916,Ladvinskoye,7,9,Migration,1,50,
1916,Ladvinskoye,7,9,PersonalExpenses,3,55,
1916,Ladvinskoye,1,3,LandPurchase,1,80,
1916,Ladvinskoye,1,3,FarmBuildings,4,195,
1916,Ladvinskoye,1,3,Housing,6,275,
1916,Ladvinskoye,1,3,LandImprovement,2,400,
1916,Ladvinskoye,1,3,CraftTools,1,40,
1916,Ladvinskoye,1,3,Livestock,10,415,
1916,Ladvinskoye,1,3,CraftMaterials,2,120,
1916,Ladvinskoye,1,3,LaborFuel,8,330,
1916,Ladvinskoye,1,3,AnimalFeed,3,250,
1916,Ladvinskoye,1,3,Migration,1,35,
1916,Ladvinskoye,1,3,PersonalExpenses,27,682,из них 11 ссуд на 320 руб. - на закупку муки; 1 с. на 100 руб. - взнос платы за обучние детей
1916,Ladvinskoye,4,6,LandPurchase,1,100,
1916,Ladvinskoye,4,6,FarmBuildings,2,225,
1916,Ladvinskoye,4,6,Housing,7,185,
1916,Ladvinskoye,4,6,CraftTools,5,390,
1916,Ladvinskoye,4,6,Livestock,2,50,
1916,Ladvinskoye,4,6,Seeds,6,155,
1916,Ladvinskoye,4,6,CraftMaterials,1,100,
1916,Ladvinskoye,4,6,LaborFuel,3,35,
1916,Ladvinskoye,4,6,Migration,1,30,
1916,Ladvinskoye,4,6,PersonalExpenses,14,305,из них 6 ссуд на 165 руб. - на покупку муки 
1916,Megregskoye,10,12,FarmBuildings,1,50,на ремонт сараев
1916,Megregskoye,10,12,Housing,3,95,на ремонт жилья
1916,Megregskoye,10,12,Livestock,20,2045,на покупку коров и лошадей
1916,Megregskoye,10,12,CraftMaterials,5,170,покупка железа и кожи
1916,Megregskoye,10,12,LaborFuel,2,230,наем рабочей силы
1916,Megregskoye,10,12,AnimalFeed,8,615,покупка сена и овса для скота
1916,Megregskoye,10,12,Migration,3,285,снаряжение в отхожие промыслы
1916,Megregskoye,10,12,DebtRepayment,1,100,упата частного долга
1916,Megregskoye,10,12,PersonalExpenses,1,50,на воспитание детей
1916,Megregskoye,4,6,FarmBuildings,8,360,на ремонт сараев и амбаров
1916,Megregskoye,4,6,Livestock,18,1380,на покупку лошадей и коров
1916,Megregskoye,4,6,Seeds,24,640,покупка овса для посева
1916,Megregskoye,4,6,CraftMaterials,21,1085,на покупку железа и кожи
1916,Megregskoye,4,6,LaborFuel,12,405,наем рабочих рук и дров
1916,Megregskoye,4,6,AnimalFeed,4,110,покупка сена для скота
1916,Megregskoye,4,6,DebtRepayment,1,100,уплата частного долга
1916,Megregskoye,1,3,FarmBuildings,4,300,на ремонт сараев
1916,Megregskoye,1,3,Housing,4,195,на ремонт домов
1916,Megregskoye,1,3,Livestock,32,2045,покупка коров и лошадей
1916,Megregskoye,1,3,Seeds,9,240, покупка овса для посева
1916,Megregskoye,1,3,CraftMaterials,16,860,"покупка железа, дерева и кожи"
1916,Megregskoye,1,3,LaborFuel,1,200,покупка горючего материала
1916,Megregskoye,1,3,AnimalFeed,34,1065,покупка корма для скота (овес и сено)
1916,Megregskoye,1,3,Migration,2,115,снаряжение в отхожие промыслы
1916,Megregskoye,1,3,DebtRepayment,1,25,уплата частных долгов
1916,Megregskoye,1,3,PersonalExpenses,1,50,на свадьбу
1916,Megregskoye,7,9,FarmBuildings,5,320,на ремонт сараев
1916,Megregskoye,7,9,Housing,3,100,на ремонт жилья
1916,Megregskoye,7,9,Livestock,7,360,покупка коров и лошадей
1916,Megregskoye,7,9,Seeds,4,85,покупка семян для посева
1916,Megregskoye,7,9,CraftMaterials,4,220,покупка железа и дерева
1916,Megregskoye,7,9,LaborFuel,16,840,наем рабочей силы и горючего материала
1916,Megregskoye,7,9,AnimalFeed,2,80,покупка сена для скота
1916,Megregskoye,7,9,Migration,3,100,снаряжение в отхожие промыслы
1916,Megregskoye,7,9,DebtRepayment,1,10,уплата частного долга
1916,Tulomozero,1,3,Housing,24,850,
1916,Tulomozero,1,3,FarmTools,11,435,"покупка саней, телег и кабриолетов"
1916,Tulomozero,1,3,Livestock,17,605,
1916,Tulomozero,1,3,Seeds,36,1036,
1916,Tulomozero,1,3,CraftMaterials,1,75,покупка кож
1916,Tulomozero,1,3,LaborFuel,9,280,
1916,Tulomozero,1,3,AnimalFeed,20,415,
1916,Tulomozero,1,3,PersonalExpenses,5,109,
1916,Tulomozero,4,6,Housing,4,215,
1916,Tulomozero,4,6,Livestock,2,250,
1916,Tulomozero,4,6,Seeds,2,70,
1916,Tulomozero,4,6,LaborFuel,1,20,
1916,Tulomozero,4,6,Migration,1,20,
1916,Tulomozero,4,6,PersonalExpenses,10,375,"в виду чрезвычайной дороговизны муки, доходящей до 18 руб. за мешок, большая часть ссуд выдана на покупку муки"
1916,Tulomozero,10,12,Housing,12,465,
1916,Tulomozero,10,12,Livestock,8,460,
1916,Tulomozero,10,12,CraftMaterials,1,100,
1916,Tulomozero,10,12,LaborFuel,3,75,
1916,Tulomozero,10,12,AnimalFeed,1,30,
1916,Tulomozero,10,12,Migration,2,100,
1916,Tulomozero,10,12,PersonalExpenses,23,930,"большая часть ссуд выдана на покупку муки, т.к. крестьяне запасаются ей, пока она дешевле"
1916,Tulomozero,7,9,Housing,9,370,
1916,Tulomozero,7,9,FarmTools,4,215,
1916,Tulomozero,7,9,Livestock,6,315,
1916,Tulomozero,7,9,Seeds,5,190,
1916,Tulomozero,7,9,LaborFuel,25,968,
1916,Tulomozero,7,9,PersonalExpenses,16,380,
1916,Vedlozero,7,7,Seeds,4,125,
1916,Vedlozero,7,7,CraftMaterials,2,115,рыбооловных сетей
1916,Vedlozero,9,9,Housing,5,195,
1916,Vedlozero,9,9,Livestock,2,70,
1916,Vedlozero,9,9,AnimalFeed,1,35,
1916,Vedlozero,9,9,DebtRepayment,1,20,
1916,Vedlozero,4,4,Housing,3,170,
1916,Vedlozero,4,4,Livestock,3,110,
1916,Vedlozero,4,4,Seeds,13,340,
1916,Vedlozero,4,4,AnimalFeed,1,10,
1916,Vedlozero,4,4,PersonalExpenses,1,20,
1916,Vedlozero,6,6,Housing,5,210,
1916,Vedlozero,11,11,Housing,15,711,
1916,Vedlozero,11,11,Livestock,7,380,
1916,Vedlozero,11,11,GoodsForSale,1,50,
1916,Vedlozero,11,11,PersonalExpenses,6,145,
1916,Vedlozero,10,10,Housing,11,380,
1916,Vedlozero,10,10,Livestock,5,175,
1916,Vedlozero,10,10,PersonalExpenses,1,15,
1916,Vedlozero,2,2,Housing,5,250,
1916,Vedlozero,2,2,Livestock,4,145,
1916,Vedlozero,2,2,Seeds,27,713,
1916,Vedlozero,2,2,AnimalFeed,2,100,
1916,Vedlozero,2,2,PersonalExpenses,1,12,
1916,Vedlozero,12,12,Housing,3,95,
1916,Vedlozero,12,12,Livestock,2,60,
1916,Vedlozero,12,12,AnimalFeed,1,40,
1916,Vedlozero,12,12,PersonalExpenses,1,25,
1916,Vedlozero,1,1,Housing,9,290,
1916,Vedlozero,1,1,Livestock,3,80,
1916,Vedlozero,1,1,Seeds,14,330,
1916,Vedlozero,1,1,AnimalFeed,1,20,
1916,Vedlozero,1,1,DebtRepayment,1,18,
1916,Vedlozero,8,8,Housing,13,535,
1916,Vedlozero,8,8,Livestock,5,220,
1916,Vedlozero,8,8,PersonalExpenses,2,33,
1917,Gimoretskoye,1,12,LandPurchase,2,110,покупка земли
1917,Gimoretskoye,1,12,FarmBuildings,13,795,"постройка сараев, амбаров и др."
1917,Gimoretskoye,1,12,Housing,29,2101,ремонт домов
1917,Gimoretskoye,1,12,LandImprovement,3,170,обработка земли и полей
1917,Gimoretskoye,1,12,FarmTools,18,1030,покупка и починка орудий
1917,Gimoretskoye,1,12,Livestock,29,3810,"покупка лошадей, коров"
1917,Gimoretskoye,1,12,Seeds,2,85,покупка семян
1917,Gimoretskoye,1,12,CraftMaterials,8,800,покупка пяболовных снастей и др.
1917,Gimoretskoye,1,12,LaborFuel,2,70,наем рабочей силы
1917,Gimoretskoye,1,12,GoodsForSale,3,450,покупка рыбы
1917,Gimoretskoye,1,12,AnimalFeed,8,475,покупка корма для скота
1917,Gimoretskoye,1,12,Migration,2,60,на дорогу в бурлаки
1917,Gimoretskoye,1,12,PersonalExpenses,41,7858,покупка хлеба и одежды
1917,Ivinskoye,1,12,Housing,1,50,
1917,Ivinskoye,1,12,LandImprovement,6,540,
1917,Ivinskoye,1,12,Livestock,3,420,
1917,Ivinskoye,1,12,AnimalFeed,7,280,
1917,Ivinskoye,1,12,Migration,1,75,
1917,Ivinskoye,1,12,PersonalExpenses,11,576,
1917,Kuzaranda,1,3,Housing,17,706,
1917,Kuzaranda,1,3,FarmTools,3,115,
1917,Kuzaranda,1,3,CraftTools,5,120,
1917,Kuzaranda,1,3,Livestock,13,980,
1917,Kuzaranda,1,3,Seeds,16,505,
1917,Kuzaranda,1,3,LaborFuel,28,860,
1917,Kuzaranda,1,3,GoodsForSale,7,2950,
1917,Kuzaranda,1,3,AnimalFeed,6,159,
1917,Kuzaranda,1,3,Migration,23,711,
1917,Kuzaranda,1,3,DebtRepayment,6,145,
1917,Kuzaranda,1,3,LoanRefinancing,153,5320,на обучение детей 1 с.; на хлеб - 94 с.; на постройки 26 с.; на обувь 30 с.; на свадьбу 2 с.
1917,Ladvinskoye,1,12,LandPurchase,1,200,
1917,Ladvinskoye,1,12,FarmBuildings,3,105,
1917,Ladvinskoye,1,12,Housing,9,780,
1917,Ladvinskoye,1,12,LandImprovement,1,50,
1917,Ladvinskoye,1,12,FarmTools,7,255,
1917,Ladvinskoye,1,12,Livestock,28,3895,
1917,Ladvinskoye,1,12,Seeds,3,95,
1917,Ladvinskoye,1,12,CraftMaterials,2,200,
1917,Ladvinskoye,1,12,LaborFuel,17,755,
1917,Ladvinskoye,1,12,GoodsForSale,1,200,
1917,Ladvinskoye,1,12,AnimalFeed,3,420,
1917,Ladvinskoye,1,12,Migration,2,65,
1917,Ladvinskoye,1,12,PersonalExpenses,61,2335,
1917,Vedlozero,2,2,Housing,2,180,
1917,Vedlozero,2,2,Seeds,8,320,
1917,Vedlozero,2,2,PersonalExpenses,3,120,
1917,Vedlozero,8,8,Housing,6,460,
1917,Vedlozero,8,8,Livestock,1,100,
1917,Vedlozero,8,8,PersonalExpenses,3,105,
1917,Vedlozero,9,9,Housing,9,565,
1917,Vedlozero,9,9,Livestock,5,350,
1917,Vedlozero,9,9,CraftMaterials,2,250,
1917,Vedlozero,9,9,PersonalExpenses,5,210,
1917,Vedlozero,12,12,Livestock,2,210,
1917,Vedlozero,12,12,PersonalExpenses,11,820,
1917,Vedlozero,4,4,Housing,1,50,
1917,Vedlozero,4,4,Livestock,1,25,
1917,Vedlozero,4,4,Seeds,7,270,
1917,Vedlozero,7,7,Housing,4,290,
1917,Vedlozero,7,7,Livestock,3,200,
1917,Vedlozero,7,7,Seeds,8,330,
1917,Vedlozero,7,7,PersonalExpenses,2,70,
1917,Vedlozero,11,11,Livestock,1,35,
1917,Vedlozero,11,11,GoodsForSale,1,100,
1917,Vedlozero,11,11,PersonalExpenses,2,145,
1917,Vedlozero,6,6,Housing,4,195,
1917,Vedlozero,6,6,LandImprovement,1,50,
1917,Vedlozero,6,6,Livestock,2,200,
1917,Vedlozero,6,6,Seeds,1,40,
1917,Vedlozero,6,6,PersonalExpenses,1,50,
1917,Vedlozero,3,3,Housing,1,50,
1917,Vedlozero,3,3,Rent,10,230,
1917,Vedlozero,5,5,Housing,5,200,
1917,Vedlozero,5,5,Livestock,1,60,
1917,Vedlozero,5,5,Seeds,6,225,
1917,Vedlozero,5,5,PersonalExpenses,5,115,
1917,Vedlozero,1,1,FarmBuildings,4,160,
1917,Vedlozero,1,1,Livestock,1,50,
